place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJRR0wrlNYwokRdLMlel38bqM,The Brazen Tavern,"Ever wondered where George Washington and Alexander Hamilton may have commiserated by the fire, while Lafayette picks up the tab at the bar? Look no further than the Brazen Tavern, New York City's premier classic American tavern. Join us on two rustic, cozy, beautiful floors at one of our 20ft+ bars; in the back lounge by the gas fire, or at a dining table for dinner before or after a Broadway show. Indulge in our Irish-inspired cuisine or our delicious menu of specialty cocktails, particularly our specialty Mule menu. Grab a seat at the bar to watch your favorite sports team or await your turn on karaoke night. The Brazen Tavern is a favorite amongst visitors and locals alike!",,925,4.4,"Name: Sean's Bar & Kitchen
Link: https://www.google.com/maps/search/Sean's+Bar+%26+Kitchen/@40.757911799999995,-73.9801252?authuser=0&hl=es&entry=ttu
Reviews: 2834 reviews

Name: Playwright Celtic Pub
Link: https://www.google.com/maps/search/Playwright+Celtic+Pub/@40.759381,-73.98803199999999?authuser=0&hl=es&entry=ttu
Reviews: 2000 reviews

Name: The Landmark Tavern
Link: https://www.google.com/maps/search/The+Landmark+Tavern/@40.7631984,-73.9963363?authuser=0&hl=es&entry=ttu
Reviews: 1599 reviews

Name: The Long Room
Link: https://www.google.com/maps/search/The+Long+Room/@40.756410699999996,-73.9843398?authuser=0&hl=es&entry=ttu
Reviews: 1041 reviews

Name: The Long Acre Tavern
Link: https://www.google.com/maps/search/The+Long+Acre+Tavern/@40.7586546,-73.9836163?authuser=0&hl=es&entry=ttu
Reviews: 798 reviews",http://thebrazentavern.com/,+1 646-678-5989,,The Brazen Tavern (propietario),https://www.google.com/maps/contrib/104017920492030519698,https://lh3.ggpht.com/p/AF1QipOs_FsnfpzARF-6p9aARiuTIabRBwbBbxIbLfUU=s1024,Restaurante,"Restaurante, Restaurante americano, Bar, Bar restaurante, Cerveceria, Cocteleria, Recinto para eventos, Hamburgueseria, Restaurante irlandes, Vinoteca",15:00-24:00,,Open All Days,"356 W 44th St, New York, NY 10036, Estados Unidos","bartender, happy hour, pub irlandes, chimenea, teatro, deporte, guinness, sofa, times square, Nebraska",https://www.google.com/maps/place/The+Brazen+Tavern/data=!4m7!3m6!1s0x89c25853ae301d45:0xa36efc5d7a25b374!8m2!3d40.7593418!4d-73.9912901!16s%2Fg%2F11cm6lcvtp!19sChIJRR0wrlNYwokRdLMlel38bqM?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJrZOHF_pYwokRv56k2hjLbPQ,Judge Roy Bean Public House,"For over 20 years, Judge Roy Bean has been dubbed Midtown Manhattan's ""neighborhood bar"" where everyone knows your name - literally. Whether you are a first time customer, or a JRB regular, we always treat our guests like family. Our customers are apart of the JRB family - and make up the very fiber of what our establishment is all about. From the burger patties, to the garlic mayo and the hand-cut fries - we pride ourselves in a menu built with ingredients closest to the earth. With 24 beers on tap and 50+ in bottles at all times, we take pride in giving our customers a variety of hand-picked beers for every taste and preference with a variety of classic and seasonal brews. With 6 flat screen TV's to watch your hometown team and sports!",,828,4.4,"Name: McGee's Pub
Link: https://www.google.com/maps/search/McGee's+Pub/@40.76484,-73.982993?authuser=0&hl=es&entry=ttu
Reviews: 5138 reviews

Name: Tanner Smith's
Link: https://www.google.com/maps/search/Tanner+Smith's/@40.7643361,-73.9815917?authuser=0&hl=es&entry=ttu
Reviews: 3112 reviews

Name: Pig 'N' Whistle Public House
Link: https://www.google.com/maps/search/Pig+'N'+Whistle+Public+House/@40.758088099999995,-73.98055560000002?authuser=0&hl=es&entry=ttu
Reviews: 1297 reviews

Name: P.J. Carney's Pub
Link: https://www.google.com/maps/search/P.J.+Carney%E2%80%99s+Pub/@40.765916999999995,-73.980065?authuser=0&hl=es&entry=ttu
Reviews: 1228 reviews

Name: M J Smith's Food & Spirits
Link: https://www.google.com/maps/search/M+J+Smith's+Food+%26+Spirits/@40.7551839,-73.9783971?authuser=0&hl=es&entry=ttu
Reviews: 189 reviews",http://www.judgeroybeannyc.com/,+1 212-262-8300,,Judge Roy Bean Public House (propietario),https://www.google.com/maps/contrib/117143292990055454091,https://lh3.ggpht.com/p/AF1QipNHgX7dgrCf_PFqstQKZIzqqf-4iDs25WtsD6sc=s1024,Bar,"Bar, Restaurante americano, Pub restaurante, Hamburgueseria, Pub, Restaurante, Bocateria, Bar deportivo",11:00-2:00,,Open All Days,"38 W 56th St, New York, NY 10019, Estados Unidos","caminar, area, IPA, sandwich, whisky, solido, fish and chips, gentio, nachos, juegos",https://www.google.com/maps/place/Judge+Roy+Bean+Public+House/data=!4m7!3m6!1s0x89c258fa178793ad:0xf46ccb18daa49ebf!8m2!3d40.7629456!4d-73.9764207!16s%2Fg%2F1vjdqzx2!19sChIJrZOHF_pYwokRv56k2hjLbPQ?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJeVjv6rRZwokRItsQl_bPZ7Q,The Woo Woo,The Woo Woo is a1980's Speakeasy Cocktail Bar Hidden in Hell's Kitchen with a risque seduction in this underground speakeasy,,802,4.6,"Name: The Rum House
Link: https://www.google.com/maps/search/The+Rum+House/@40.759710999999996,-73.986307?authuser=0&hl=es&entry=ttu
Reviews: 1959 reviews

Name: NOTHING REALLY MATTERS
Link: https://www.google.com/maps/search/NOTHING+REALLY+MATTERS/@40.7614519,-73.98452309999999?authuser=0&hl=es&entry=ttu
Reviews: 345 reviews

Name: Madame George
Link: https://www.google.com/maps/search/Madame+George/@40.756338299999996,-73.98114269999999?authuser=0&hl=es&entry=ttu
Reviews: 318 reviews

Name: George Bang Bang
Link: https://www.google.com/maps/search/George+Bang+Bang/@40.7456944,-73.9853743?authuser=0&hl=es&entry=ttu
Reviews: 223 reviews

Name: Winnies Broadway
Link: https://www.google.com/maps/search/Winnies+Broadway/@40.7629753,-73.9842269?authuser=0&hl=es&entry=ttu
Reviews: 64 reviews",https://thewoowoonyc.com/,+1 646-866-7234,,The Woo Woo (propietario),https://www.google.com/maps/contrib/114746854184099117864,https://lh3.ggpht.com/p/AF1QipP_JDwA2WVJndQqAUlwQNXuRplqtBJC12OkBhdX=s1024,Cocteleria,Cocteleria,17:00-2:00,,lunes,"266 W 47th St, New York, NY 10036, Estados Unidos","speakeasy, contrasena, los 80, times square, fotomaton, estanterias, grafitis, bola de espejos, papas fritas con trufa, broadway",https://www.google.com/maps/place/The+Woo+Woo/data=!4m7!3m6!1s0x89c259b4eaef5879:0xb467cff69710db22!8m2!3d40.7600765!4d-73.9872658!16s%2Fg%2F11rtv1r04w!19sChIJeVjv6rRZwokRItsQl_bPZ7Q?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJ7UjG_dxZwokRiDVQ7eadq1Y,The Long Acre Tavern,"Long Acre Tavern is located in the heart of New York City, Times Square. We offer outstanding American fare with classic cocktails and top quality beer.

With over two floors of multipurpose space we can provide both private and semi private event areas. Our state of the art audio and video system affords customers with the best sports bar experience in the area.",,798,4.4,"Name: Yard House
Link: https://www.google.com/maps/search/Yard+House/@40.755089999999996,-73.98727?authuser=0&hl=es&entry=ttu
Reviews: 3622 reviews

Name: The Three Monkeys
Link: https://www.google.com/maps/search/The+Three+Monkeys/@40.7623663,-73.9857634?authuser=0&hl=es&entry=ttu
Reviews: 1787 reviews

Name: Glass House Tavern
Link: https://www.google.com/maps/search/Glass+House+Tavern/@40.759926899999996,-73.98665559999999?authuser=0&hl=es&entry=ttu
Reviews: 1608 reviews

Name: The Long Room
Link: https://www.google.com/maps/search/The+Long+Room/@40.756410699999996,-73.9843398?authuser=0&hl=es&entry=ttu
Reviews: 1041 reviews

Name: The Brazen Tavern
Link: https://www.google.com/maps/search/The+Brazen+Tavern/@40.7593418,-73.9912901?authuser=0&hl=es&entry=ttu
Reviews: 925 reviews",http://longacrenyc.com/,+1 646-669-7537,,The Long Acre Tavern (propietario),https://www.google.com/maps/contrib/112777921287224195415,https://lh3.ggpht.com/p/AF1QipOhFLyBfMeyVerLEKauG3N-h9yXPlsi77fFiHI=s1024,Bar restaurante,"Bar restaurante, Restaurante, Bar deportivo",11:00-3:00,,Open All Days,"146 W 47th St, New York, NY 10036, Estados Unidos","times square, juegos, pub, deportivos, hotel, pretzel, propina, guinness, broadway, martini",https://www.google.com/maps/place/The+Long+Acre+Tavern/data=!4m7!3m6!1s0x89c259dcfdc648ed:0x56ab9de6ed503588!8m2!3d40.7586546!4d-73.9836163!16s%2Fg%2F11fkmgr8m1!19sChIJ7UjG_dxZwokRiDVQ7eadq1Y?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJG6SkQ6pZwokRJTptT727h1c,Spyglass Rooftop Bar,"With a panoramic view of NYC that includes the Empire State Building so close you could almost touch it, Spyglass Rooftop Bar is a midtown Manhattan favorite for an elevated toast - literally. Located on the 22nd floor of Archer Hotel New York, both hotel guests and locals are welcome to relish in the sophisticated elegance of our rooftop bar. Evenings at Spyglass are full of signature cocktails and shareable bites for guests 21+ while weekends include Saturday and Sunday brunch for guests of all ages.",,795,4.3,"Name: 230 Fifth
Link: https://www.google.com/maps/search/230+Fifth/@40.7441081,-73.9888201?authuser=0&hl=es&entry=ttu
Reviews: 22446 reviews

Name: Refinery Rooftop
Link: https://www.google.com/maps/search/Refinery+Rooftop/@40.7526164,-73.9852828?authuser=0&hl=es&entry=ttu
Reviews: 3183 reviews

Name: Monarch Rooftop
Link: https://www.google.com/maps/search/Monarch+Rooftop/@40.7503922,-73.9868091?authuser=0&hl=es&entry=ttu
Reviews: 2351 reviews

Name: The Skylark - Rooftop Bar
Link: https://www.google.com/maps/search/The+Skylark+-+Rooftop+Bar/@40.754188899999995,-73.9888567?authuser=0&hl=es&entry=ttu
Reviews: 1838 reviews

Name: Rooftop Bars NYC
Link: https://www.google.com/maps/search/Rooftop+Bars+NYC/@40.7442419,-73.9886085?authuser=0&hl=es&entry=ttu
Reviews: 113 reviews",http://www.spyglassnyc.com/,+1 212-730-0538,,Spyglass Rooftop Bar (propietario),https://www.google.com/maps/contrib/107916299256466824518,https://lh3.ggpht.com/p/AF1QipMt18tIEIWhvn8UjxD_UVb2OoHvF-ulhNeg61yH=s1024,Bar,"Bar, Restaurante de brunch, Cocteleria, Vinoteca",16:00-23:00,,Open All Days,"47 W 38th St 22nd Floor, New York, NY 10018, Estados Unidos","empire state, coctel, hotel, espacio, atardecer, happy hour, vista, the view, lluvia, patio",https://www.google.com/maps/place/Spyglass+Rooftop+Bar/data=!4m7!3m6!1s0x89c259aa43a4a41b:0x5787bbbd4f6d3a25!8m2!3d40.7519694!4d-73.9848404!16s%2Fg%2F11b5pjr32p!19sChIJG6SkQ6pZwokRJTptT727h1c?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJte5SHFhYwokRV50VmHOsjYM,Barcelona Bar,"Established in 2005, Barcelona Bar has become a fixture in the New York area. With our unique combination of beers, specialty cocktails, and audience participation shots, Barcelona has something for everyone!",,785,4.5,"Name: Valhalla NYC
Link: https://www.google.com/maps/search/Valhalla+NYC/@40.7659887,-73.9874078?authuser=0&hl=es&entry=ttu
Reviews: 1386 reviews

Name: The Long Acre Tavern
Link: https://www.google.com/maps/search/The+Long+Acre+Tavern/@40.7586546,-73.9836163?authuser=0&hl=es&entry=ttu
Reviews: 798 reviews

Name: Pocket Bar NYC
Link: https://www.google.com/maps/search/Pocket+Bar+NYC/@40.7633732,-73.992283?authuser=0&hl=es&entry=ttu
Reviews: 462 reviews

Name: all & sundry
Link: https://www.google.com/maps/search/all+%26+sundry/@40.767544400000006,-73.9832993?authuser=0&hl=es&entry=ttu
Reviews: 260 reviews

Name: Bar 58
Link: https://www.google.com/maps/search/Bar+58/@40.7702236,-73.98976019999999?authuser=0&hl=es&entry=ttu
Reviews: 14 reviews",http://www.barcelonabarnyc.com/,,,Barcelona Bar (propietario),https://www.google.com/maps/contrib/113299694408294489297,,Bar,Bar,16:00-4:00,,Open All Days,"923 8th Ave, New York, NY 10019, Estados Unidos","chupito, harry potter, atrezzo, entretenimiento, diversion, rocola, tema musical, estratagema, pokemon, sombrero",https://www.google.com/maps/place/Barcelona+Bar/data=!4m7!3m6!1s0x89c258581c52eeb5:0x838dac7398159d57!8m2!3d40.7653306!4d-73.9841508!16s%2Fg%2F1td5s5kg!19sChIJte5SHFhYwokRV50VmHOsjYM?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJHSBXt8BYwokRlgCR47_p_DY,The Pony Bar,"The Pony Bar is Manhattan's Upper East Side local, with draught cocktails, an all - American tap list and hearty food.",,784,4.5,"Name: The Penrose Bar
Link: https://www.google.com/maps/search/The+Penrose+Bar/@40.7754985,-73.9532816?authuser=0&hl=es&entry=ttu
Reviews: 2268 reviews

Name: Bondurants
Link: https://www.google.com/maps/search/Bondurants/@40.777161199999995,-73.9518501?authuser=0&hl=es&entry=ttu
Reviews: 590 reviews

Name: Hendrickson's
Link: https://www.google.com/maps/search/Hendrickson's/@40.7610709,-73.9604859?authuser=0&hl=es&entry=ttu
Reviews: 237 reviews

Name: The Raven Pub NYC
Link: https://www.google.com/maps/search/The+Raven+Pub+NYC/@40.7709201,-73.95409839999999?authuser=0&hl=es&entry=ttu
Reviews: 142 reviews

Name: The Hunterian
Link: https://www.google.com/maps/search/The+Hunterian/@40.7661539,-73.95580269999999?authuser=0&hl=es&entry=ttu
Reviews: 111 reviews",http://theponybar.com/,+1 212-288-0090,,The Pony Bar (propietario),https://www.google.com/maps/contrib/105473391195073725767,https://lh3.ggpht.com/p/AF1QipPowQ982kqjLF9iSuuDogI5Wsj__TS6FNbw62w=s1024,Bar,"Bar, Bar restaurante, Cocteleria, Pub restaurante, Pub",15:00-24:00,,Open All Days,"1444 1st Ave, New York, NY 10021, Estados Unidos","cerveceria artesanal, grifo, tacos, happy hour, elaboracion de cerveza, solido, pretzel, pulled pork, coliflor, bocadillo",https://www.google.com/maps/place/The+Pony+Bar/data=!4m7!3m6!1s0x89c258c0b757201d:0x36fce9bfe3910096!8m2!3d40.769753!4d-73.954259!16s%2Fg%2F1hdz2fhzc!19sChIJHSBXt8BYwokRlgCR47_p_DY?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJq-zV5KlZwokRyriwYG-I8rs,Peter Dillon's 36th,"Renowned as the bar where everyone knows your name, Peter Dillons 36th is the home of Newcastle United in NYC. We offer 14 draft beers, an array of bottled beers and a full bar. If beer isn't your thing, check out our new cocktail menu which features a little something for every taste. Located 2 blocks from the Empire State Building, Peter Dillons 36th offers a traditional Irish charm in the middle of Midtown Manhattan. We show all sports on our HD TVs and show all Newcastle United games with sound. We have daily drink specials and also offer $4 shots of Jameson, Jagermeister and Jose Cuervo all day everyday.",,783,4.5,"Name: Pig n Whistle
Link: https://www.google.com/maps/search/Pig+n+Whistle/@40.752356,-73.9901802?authuser=0&hl=es&entry=ttu
Reviews: 2246 reviews

Name: The Playwright Irish Pub
Link: https://www.google.com/maps/search/The+Playwright+Irish+Pub/@40.7497884,-73.9853832?authuser=0&hl=es&entry=ttu
Reviews: 2170 reviews

Name: Connolly's
Link: https://www.google.com/maps/search/Connolly's/@40.756108499999996,-73.97774489999999?authuser=0&hl=es&entry=ttu
Reviews: 1704 reviews

Name: The Perfect Pint
Link: https://www.google.com/maps/search/The+Perfect+Pint/@40.7526651,-73.97265519999999?authuser=0&hl=es&entry=ttu
Reviews: 1512 reviews

Name: Slattery's Midtown Pub
Link: https://www.google.com/maps/search/Slattery's+Midtown+Pub/@40.7492011,-73.9830382?authuser=0&hl=es&entry=ttu
Reviews: 929 reviews",http://peterdillons.com/,+1 212-300-4091,,Peter Dillon's 36th (propietario),https://www.google.com/maps/contrib/103319132641737396538,https://lh3.ggpht.com/p/AF1QipPsqAU9-mebGdVjgGeMscgiafIjvAfvw66MQcK5=s1024,Pub,"Pub, Bar, Cocteleria, Pub irlandes, Bar deportivo",11:30-4:00,,Open All Days,"2 E 36th St, New York, NY 10016, Estados Unidos","barman, atmosfera, happy hour, newcastle united football club, guinness, juegos, deporte, gentio, jameson, hogar",https://www.google.com/maps/place/Peter+Dillon%27s+36th/data=!4m7!3m6!1s0x89c259a9e4d5ecab:0xbbf2886f60b0b8ca!8m2!3d40.7494813!4d-73.9833495!16s%2Fg%2F12hkfw80s!19sChIJq-zV5KlZwokRyriwYG-I8rs?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJg-2FNvZZwokRBhEQ0ECMjMg,Space Ping Pong Sports Bar & Lounge | Koreatown NYC,"Chic, upscale table tennis venue with modernized speakeasy vibes serving drinks & food until late night. Arcade staples available at the venue are punch boxer, basketball shoot-out, crane claw machine, & photobooth.",,771,4.7,"Name: Space Karaoke Bar & Lounge | Koreatown NYC
Link: https://www.google.com/maps/search/Space+Karaoke+Bar+%26+Lounge+%7C+Koreatown+NYC/@40.7477373,-73.9873485?authuser=0&hl=es&entry=ttu
Reviews: 1616 reviews

Name: Space Billiard Pool Hall & Sports Bar | Koreatown NYC
Link: https://www.google.com/maps/search/Space+Billiard+Pool+Hall+%26+Sports+Bar+%7C+Koreatown+NYC/@40.7476643,-73.98735700000002?authuser=0&hl=es&entry=ttu
Reviews: 1600 reviews

Name: SPIN New York Flatiron
Link: https://www.google.com/maps/search/SPIN+New+York+Flatiron/@40.7402964,-73.9869661?authuser=0&hl=es&entry=ttu
Reviews: 1232 reviews

Name: PingPod
Link: https://www.google.com/maps/search/PingPod/@40.7546244,-73.99280809999999?authuser=0&hl=es&entry=ttu
Reviews: 90 reviews

Name: SPIN New York Midtown
Link: https://www.google.com/maps/search/SPIN+New+York+Midtown/@40.76111050000001,-73.9840479?authuser=0&hl=es&entry=ttu
Reviews: 82 reviews",https://spacepingpong.com/,+1 646-609-2000,,Space Ping Pong Sports Bar & Lounge | Koreatown NYC (propietario),https://www.google.com/maps/contrib/108207153542599582113,https://lh3.ggpht.com/p/AF1QipPCXx0I7ZQ3_wdP1EvPL4BXt1J_LI30IF5mRyOA=s1024,Bar deportivo,"Bar deportivo, Bar, Recinto para eventos, Lounge, Club nocturno, Club de tenis de mesa",17:00-3:00,,Open All Days,"22 W 32nd St Floor 8, New York, NY 10001, Estados Unidos","diversion, beer pong, mesas de ping pong, juegos arcade, energia, novia, gran mancha roja, sarten, fotomaton, ascensor",https://www.google.com/maps/place/Space+Ping+Pong+Sports+Bar+%26+Lounge+%7C+Koreatown+NYC/data=!4m7!3m6!1s0x89c259f63685ed83:0xc88c8c40d0101106!8m2!3d40.7475891!4d-73.986913!16s%2Fg%2F11j6tc6h8j!19sChIJg-2FNvZZwokRBhEQ0ECMjMg?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJofvZaf1YwokR9OPfhJkEvVE,Foxy John's Bar & Kitchen,"In the heart of Midtown East, Foxy John's Bar & Kitchen beckons with its delectable American cuisine, refreshing drinks, and warm, inviting ambiance. Whether you crave a juicy burger, a classic sandwich, or a hearty salad, our menu crafted with fresh, high-quality ingredients will tantalize your taste buds. Quench your thirst with our extensive selection of beers, wines, and handcrafted cocktails. And if you're looking for a venue to host your next event, look no further - Foxy John's is your perfect Midtown East haven. Make Foxy John's your new neighborhood favorite today!

Now showing all NFL Games",,765,4.4,"Name: Benny John's Bar and Grill
Link: https://www.google.com/maps/search/Benny+John's+Bar+and+Grill/@40.7568173,-73.9774474?authuser=0&hl=es&entry=ttu
Reviews: 1775 reviews

Name: Connolly's
Link: https://www.google.com/maps/search/Connolly's/@40.756108499999996,-73.97774489999999?authuser=0&hl=es&entry=ttu
Reviews: 1704 reviews

Name: The Flying Cock
Link: https://www.google.com/maps/search/The+Flying+Cock/@40.7453332,-73.9781677?authuser=0&hl=es&entry=ttu
Reviews: 1294 reviews

Name: Maggie's Place
Link: https://www.google.com/maps/search/Maggie's+Place/@40.7562972,-73.97711450000001?authuser=0&hl=es&entry=ttu
Reviews: 700 reviews

Name: Blackwells
Link: https://www.google.com/maps/search/Blackwells/@40.7540827,-73.9727009?authuser=0&hl=es&entry=ttu
Reviews: 340 reviews",https://www.foxyjohns.com/,+1 646-838-5534,,Foxy John's Bar & Kitchen (propietario),https://www.google.com/maps/contrib/103682228228181133919,https://lh3.ggpht.com/p/AF1QipPNq9eCujnsGjEjCzCmNeHAEDNEO_7uYtRnR4hK=s1024,Bar restaurante,"Bar restaurante, Restaurante de brunch, Cocteleria, Recinto para eventos, Lunch restaurant, Restaurante, Bar deportivo",11:30-1:00,,Open All Days,"143 E 47th St, New York, NY 10017, Estados Unidos","bartender, atmosfera, happy hour, pub, ostras, brunch, balcon, viaje, sandwich de pollo, solido",https://www.google.com/maps/place/Foxy+John%27s+Bar+%26+Kitchen/data=!4m7!3m6!1s0x89c258fd69d9fba1:0x51bd049984dfe3f4!8m2!3d40.7543832!4d-73.9727947!16s%2Fg%2F11b70khr9h!19sChIJofvZaf1YwokR9OPfhJkEvVE?authuser=0&hl=es&rclk=1,bars in manhattan
